id,parent_project_id,project_id,rfd_ref_no,transaction_type,transaction_date,value,currency,value_date,description,provider_org,receiver_org,disbursement_channel,sector,recipient_country,recipient_region,narrative,aid_type,tied_status,transaction_code,disbursement_channel_code,flow_type,finance_type
1000000071_0010820400711033_07-22-2008-00:00:00_Disbursement,1100001184,1000000071,0010820400711033,Disbursement,2008-07-22T00:00:00.000Z,31598.82,EUR,2008-07-22T00:00:00.000Z,1000000071 G-B-BE-36-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,MZ,ESA,1000000071 0010820400711033 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000071_0010613700711008_05-17-2006-00:00:00_Disbursement,1100001184,1000000071,0010613700711008,Disbursement,2006-05-17T00:00:00.000Z,95903.44,EUR,2006-05-17T00:00:00.000Z,1000000071 G-B-BE-36-,IFAD,MINISTRY OF FINANCE,Money is disbursed through central Ministry of Finance or Treasury,,MZ,ESA,1000000071 0010613700711008 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072__04-23-2002-00:00:00_Commitment,1100001097,1000000072,,Commitment,2002-04-23T00:00:00.000Z,3962000.0,EUR,2002-04-23T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 GRANTS,C01, ,2,1,20,110
1000000072_0010522300721006_08-11-2005-00:00:00_Disbursement,1100001097,1000000072,0010522300721006,Disbursement,2005-08-11T00:00:00.000Z,35317.93,EUR,2005-08-11T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010522300721006 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0011026400721055_09-21-2010-00:00:00_Disbursement,1100001097,1000000072,0011026400721055,Disbursement,2010-09-21T00:00:00.000Z,251523.95,EUR,2010-09-21T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0011026400721055 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0011008100721042_03-22-2010-00:00:00_Disbursement,1100001097,1000000072,0011008100721042,Disbursement,2010-03-22T00:00:00.000Z,6813.27,EUR,2010-03-22T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0011008100721042 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010902000721023_01-20-2009-00:00:00_Disbursement,1100001097,1000000072,0010902000721023,Disbursement,2009-01-20T00:00:00.000Z,57752.97,EUR,2009-01-20T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010902000721023 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0011006000721040_03-01-2010-00:00:00_Disbursement,1100001097,1000000072,0011006000721040,Disbursement,2010-03-01T00:00:00.000Z,54736.71,EUR,2010-03-01T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0011006000721040 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010916700721030_06-16-2009-00:00:00_Disbursement,1100001097,1000000072,0010916700721030,Disbursement,2009-06-16T00:00:00.000Z,21067.05,EUR,2009-06-16T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010916700721030 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010914600721029_05-26-2009-00:00:00_Disbursement,1100001097,1000000072,0010914600721029,Disbursement,2009-05-26T00:00:00.000Z,33085.02,EUR,2009-05-26T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010914600721029 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0011013800721048_05-18-2010-00:00:00_Disbursement,1100001097,1000000072,0011013800721048,Disbursement,2010-05-18T00:00:00.000Z,124458.65,EUR,2010-05-18T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0011013800721048 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010822600721018_08-13-2008-00:00:00_Disbursement,1100001097,1000000072,0010822600721018,Disbursement,2008-08-13T00:00:00.000Z,41545.17,EUR,2008-08-13T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010822600721018 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010922200721033_08-10-2009-00:00:00_Disbursement,1100001097,1000000072,0010922200721033,Disbursement,2009-08-10T00:00:00.000Z,53592.96,EUR,2009-08-10T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010922200721033 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010519500721005_07-14-2005-00:00:00_Disbursement,1100001097,1000000072,0010519500721005,Disbursement,2005-07-14T00:00:00.000Z,37871.41,EUR,2005-07-14T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010519500721005 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010701100721010_01-11-2007-00:00:00_Disbursement,1100001097,1000000072,0010701100721010,Disbursement,2007-01-11T00:00:00.000Z,62184.69,EUR,2007-01-11T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010701100721010 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0011008800721043_03-29-2010-00:00:00_Disbursement,1100001097,1000000072,0011008800721043,Disbursement,2010-03-29T00:00:00.000Z,31986.93,EUR,2010-03-29T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0011008800721043 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0011028100721056_10-08-2010-00:00:00_Disbursement,1100001097,1000000072,0011028100721056,Disbursement,2010-10-08T00:00:00.000Z,21906.26,EUR,2010-10-08T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0011028100721056 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010905100721025_02-20-2009-00:00:00_Disbursement,1100001097,1000000072,0010905100721025,Disbursement,2009-02-20T00:00:00.000Z,23985.7,EUR,2009-02-20T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010905100721025 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010904000721024_02-09-2009-00:00:00_Disbursement,1100001097,1000000072,0010904000721024,Disbursement,2009-02-09T00:00:00.000Z,43003.72,EUR,2009-02-09T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010904000721024 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010930100721036_10-28-2009-00:00:00_Disbursement,1100001097,1000000072,0010930100721036,Disbursement,2009-10-28T00:00:00.000Z,33622.92,EUR,2009-10-28T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010930100721036 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010912600721026_05-06-2009-00:00:00_Disbursement,1100001097,1000000072,0010912600721026,Disbursement,2009-05-06T00:00:00.000Z,69788.9,EUR,2009-05-06T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010912600721026 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010935600721037_12-22-2009-00:00:00_Disbursement,1100001097,1000000072,0010935600721037,Disbursement,2009-12-22T00:00:00.000Z,69182.31,EUR,2009-12-22T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010935600721037 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010420200721002_07-20-2004-00:00:00_Disbursement,1100001097,1000000072,0010420200721002,Disbursement,2004-07-20T00:00:00.000Z,89869.02,EUR,2004-07-20T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010420200721002 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010830800721019_11-03-2008-00:00:00_Disbursement,1100001097,1000000072,0010830800721019,Disbursement,2008-11-03T00:00:00.000Z,130770.86,EUR,2008-11-03T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010830800721019 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010928700721035_10-14-2009-00:00:00_Disbursement,1100001097,1000000072,0010928700721035,Disbursement,2009-10-14T00:00:00.000Z,85093.58,EUR,2009-10-14T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010928700721035 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010910400721027_04-14-2009-00:00:00_Disbursement,1100001097,1000000072,0010910400721027,Disbursement,2009-04-14T00:00:00.000Z,51980.98,EUR,2009-04-14T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010910400721027 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010803100721016_01-31-2008-00:00:00_Disbursement,1100001097,1000000072,0010803100721016,Disbursement,2008-01-31T00:00:00.000Z,81450.1,EUR,2008-01-31T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010803100721016 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0011008100721041_03-22-2010-00:00:00_Disbursement,1100001097,1000000072,0011008100721041,Disbursement,2010-03-22T00:00:00.000Z,25554.51,EUR,2010-03-22T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0011008100721041 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010726900721014_09-26-2007-00:00:00_Disbursement,1100001097,1000000072,0010726900721014,Disbursement,2007-09-26T00:00:00.000Z,84005.91,EUR,2007-09-26T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010726900721014 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010830800721020_11-03-2008-00:00:00_Disbursement,1100001097,1000000072,0010830800721020,Disbursement,2008-11-03T00:00:00.000Z,72257.4,EUR,2008-11-03T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010830800721020 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0011010900721045_04-19-2010-00:00:00_Disbursement,1100001097,1000000072,0011010900721045,Disbursement,2010-04-19T00:00:00.000Z,16207.99,EUR,2010-04-19T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0011010900721045 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010308700721001_03-28-2003-00:00:00_Disbursement,1100001097,1000000072,0010308700721001,Disbursement,2003-03-28T00:00:00.000Z,279591.33,EUR,2003-03-28T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010308700721001 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010935700721038_12-23-2009-00:00:00_Disbursement,1100001097,1000000072,0010935700721038,Disbursement,2009-12-23T00:00:00.000Z,200599.77,EUR,2009-12-23T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010935700721038 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010927400721034_10-01-2009-00:00:00_Disbursement,1100001097,1000000072,0010927400721034,Disbursement,2009-10-01T00:00:00.000Z,33719.06,EUR,2009-10-01T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010927400721034 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0011022800721054_08-16-2010-00:00:00_Disbursement,1100001097,1000000072,0011022800721054,Disbursement,2010-08-16T00:00:00.000Z,130127.26,EUR,2010-08-16T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0011022800721054 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010814800721017_05-27-2008-00:00:00_Disbursement,1100001097,1000000072,0010814800721017,Disbursement,2008-05-27T00:00:00.000Z,75980.12,EUR,2008-05-27T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010814800721017 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010707300721011_03-14-2007-00:00:00_Disbursement,1100001097,1000000072,0010707300721011,Disbursement,2007-03-14T00:00:00.000Z,0.01,EUR,2007-03-14T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010707300721011 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010610100721007_04-11-2006-00:00:00_Disbursement,1100001097,1000000072,0010610100721007,Disbursement,2006-04-11T00:00:00.000Z,81293.91,EUR,2006-04-11T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010610100721007 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010835900721022_12-24-2008-00:00:00_Disbursement,1100001097,1000000072,0010835900721022,Disbursement,2008-12-24T00:00:00.000Z,38279.33,EUR,2008-12-24T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010835900721022 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010833300721021_11-28-2008-00:00:00_Disbursement,1100001097,1000000072,0010833300721021,Disbursement,2008-11-28T00:00:00.000Z,39092.2,EUR,2008-11-28T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010833300721021 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010622300721008_08-11-2006-00:00:00_Disbursement,1100001097,1000000072,0010622300721008,Disbursement,2006-08-11T00:00:00.000Z,38821.77,EUR,2006-08-11T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010622300721008 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010713000721013_05-10-2007-00:00:00_Disbursement,1100001097,1000000072,0010713000721013,Disbursement,2007-05-10T00:00:00.000Z,42726.84,EUR,2007-05-10T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010713000721013 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010502800721003_01-28-2005-00:00:00_Disbursement,1100001097,1000000072,0010502800721003,Disbursement,2005-01-28T00:00:00.000Z,103571.62,EUR,2005-01-28T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010502800721003 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010626200721009_09-19-2006-00:00:00_Disbursement,1100001097,1000000072,0010626200721009,Disbursement,2006-09-19T00:00:00.000Z,68142.99,EUR,2006-09-19T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010626200721009 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010919000721032_07-09-2009-00:00:00_Disbursement,1100001097,1000000072,0010919000721032,Disbursement,2009-07-09T00:00:00.000Z,91302.02,EUR,2009-07-09T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010919000721032 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0010916800721031_06-17-2009-00:00:00_Disbursement,1100001097,1000000072,0010916800721031,Disbursement,2009-06-17T00:00:00.000Z,110384.8,EUR,2009-06-17T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0010916800721031 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0011014600721050_05-26-2010-00:00:00_Disbursement,1100001097,1000000072,0011014600721050,Disbursement,2010-05-26T00:00:00.000Z,166622.86,EUR,2010-05-26T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0011014600721050 Direct Payment/Reimbursement,C01, ,3,1,20,110
1000000072_0011016600721051_06-15-2010-00:00:00_Disbursement,1100001097,1000000072,0011016600721051,Disbursement,2010-06-15T00:00:00.000Z,167314.76,EUR,2010-06-15T00:00:00.000Z,1000000072 G-B-BE-37-,IFAD,OFFICE OF MACRO-POLICY & INTERNATIONAL ECONOMIC COOPERATION,Money is disbursed through central Ministry of Finance or Treasury,,ER,ESA,1000000072 0011016600721051 Direct Payment/Reimbursement,C01, ,3,1,20,110
